"store_id","review_1","review_2","review_3","rating_1","rating_2","rating_3","food_desert"
"2Lytqr9to9T8JqTWGhHZTA","I'm new to Texas and I've been looking for a good health food store, and now I found it! i'm from California and do used to Mothers Market, the store is...","Great employees and a terrific selection, even during the most trying moments of the pandemic. Thanks so, so much for being so good.","When you enter, you are greeted with that health food store smell that I can never identify. I'm not great with mysteries unless we're talking about books,...",5,5,4,1
"uxKCPOTOks4Wh-Cf-5ki2A","Looking for locally made sourdough bread, scrumptious desserts, fresh from the farm produce or handmade Arizona themed gifts? Then, Main Street Harvest is...","I went on Sunday. It is easy to find parking space on the street. This store is not too crowded and their bread tends to be discounted on Sunday.

This is a...","I'm here for the bread, I'm sure you get that often. On a special mission for Proof Bread from next door, I was pleasantly surprised to find so many other...",5,5,5,1
"NphZ_TJp1YF-ykEyp5dOFw","I start my shopping trip here.  Unfortunately with the rising cost of everything I really try to get the most for my buck.  Unfortunately their prices went...","You can always find interesting stuff and GREAT prices at American Discount Foods. Sign up to get emails and you will love the additional offers.","Since my last reviews I've gotten breakfast sausages that didn't taste right after being cooked, drinks that didn't taste right and stale candy. You can...",5,4,3,1
"LBg8fqw9z6uCdTrVq8rihA","Great friendly staff.  Well stocked.  Huge parking lot.  

It's part of a large shopping area that covers four corners of a major intersection but easy to...","I had a great experience here today. I just had a baby a month ago, and going out with a little one is still new to me. An employee (I so wish I grabbed his...","The aisles at this Trader Joe's are easy to browse through and the layout makes it even easier to shop. I found what I needed with no problems. Btw their...",5,5,4,1
"E2phfNtA9Zq52AOyMwnohg","Deliciously simple flatbread packed with flavor! 
Will definitely be back. They gave an assortment of imported drinks with many delicious flavors. You must...","This is a Lebanese grocery and fresh oven baked Mediterranean ""pizza"" place that you will want to visit.  It appears a bit crowded inside, but there are...","Went there for the first time. The grocery store is filthy and unorganized and I noticed that some of the stock has been expired for 3 years according to...",5,5,2,1
"V2oe1HVgNK0He9Mf3Q17AA","I loved this place! Loved the hostess/waitress/guardian of the dining room. Loved the food! Loved the family in the corner, loud & engaged with each other...","This restaurant was a great find for us, and for a very reasonable price.While we selected this place to support this Ukrainian family and staff (plus some...","Service was poor. Waited for table while hostess conversed with other customers. I thought this was extremely rude. Server never checked backed at table for...",5,5,2,1
"D0NhxYTUKd9WaKHBlpAUAg","Got 30 pieces of groceries! Drove to the store for one hour and drove back home for an hour just to find out that 9 of those pieces expired while back. Some...","This is a new to me restaurant here in town serving Bosnian food. I had the Cevapcici with a Bosnian cola. The meat is like a sausage without a cashing and...","This review is of the market, not the attached restaurant. I unfortunately have never had their food, but it certainly looks and smells delicious. 

As far...",1,4,3,1
"fBaEPB0sv4HF5K0grJ-A5Q","This is a great little international market in Bowling Green and is very close to downtown. It doesn't look big on the outside but they have a surprising...",NA,NA,4,NA,NA,1
"U9Y0nMsyuXUCIS40a4k9-A","SO my problem is with the Manager named Seth.. My 16 year old daughter has been trying to get a job at Kroger for awhile myself and boyfriend have both went...","Today I purchased lunch in the deli section. I got chicken strips and a side with a biscuit. It was hot and fresh  The have your usual deli items , several...","Not the best grocery store I have been too. When there is a sign outside that says get a boat loan inside. Maybe that should be a flag. 

The store is fine....",1,3,4,1
"Rywx-An2R5GAaytR-vE7nA","Wow, this is an impressive Meijer. It's so clean and organized. 

I was visiting from out of town and had to get some things for my trip. This Meijer had...","Wish we had a Meijer in South Carolina! We used to shop at Meijer all the time when we lived up north. They have almost everything........except Topo Chico.","We shop at Mejers weekly and usually drop over $200 there. On Jan 1st we decided to try the order on line and pick up they offer as we had just flown in the...",5,4,1,1
"hfnQz8aIDqrwLSp9_5BXxw","Amazing. Very authentic and delicious. This is a hidden gem. Everything I have had on the menu has been incredible. Highly recommend!","A friend recommended me to try them out. I have had heard about Pupusa's before and was excited to get my first pupusa. It has beans and cheese inside a...","Hole in the wall Masterpiece! Best authentic Hispanic Food EVER! Handmade corn tortillas!!",5,5,5,1
"1Gy2QTmCLsP_mvcy2fOe6w","I haven't been to this location in years. I worked here in 2000, and I only visited once in a blue moon after I quit because there were other Hy-Vee stores...","The store on North 27th street in Lincoln has recently rearranged their shelving. They elminatde the entire center aisle so that now customers must walk...","Major sized supermarket. I'd love to see this sort of format back where I live because this was pretty slick. Large produce section, great butchery and huge...",4,1,4,1
"Frdz6seCKqFwiYPxlY3PiA","This is some of the best jerky I've ever had! Super tasty and flavorful. They offer a wide range of fun flavors. I've seen these guys at the Farmers Market...","I decided to stop by Smoking Gun Jerkey on my way to a baseball game. In my opinion the store is clean and set up well. They have samples and a number of...","Not only is this some of the best jerky around, their customer service is awesome! We visit their booth every time we're in Lincoln for the Haymarket...",5,3,5,1
"1otkq8lQvH09IOSbOd3wJg","Located on O St. by Lincoln Public School District office. 

Ordered a few needed household goods that we forgot to buy over last weekend. We used the...","This is a great store. Not necessarily the easiest to reach however it's somewhat centrally located and on a major street (O street). It isn't large nor too...","Layout was okay but so many people in such a small space and small aisle ways makes for a lot of 'oops' 'sorry' 'excuse me' and squeezing in between...",5,5,4,1
"444UNHtYgIw9P25lxXkQHQ","Love Natural grocers!  They only carry organic produce, so you never have to worry about buying something non-organic when you come here. Their prices are...","We love natural grocers. The herbal bulk selection is our favorite and they have a great selection on items/ snacks not carried by other stores in the area....","Truly a wonderful atmosphere. I remember going to the original store in Lakewood Colorado and drinking a carton of Kefir under an Elm tree. 

I love the...",5,5,5,1
"oSZ97jU_c2MTZNnAWdXRqA","This is a wonderful, bright little Indian Grocery. I love supporting local Groceries with kind owners. The couple that own/run this clean and organized...","The store sells expired products! When my wife called to inform about the expired good and ask for a refund. The guy refused to issue refund and blamed us...","My go to place for all the yummy items needed to have good ethnic food at home. Clean, open late, taking safety precautions and friendly owners.",5,1,5,1
