"store_name","store_id","review_count","ratings","categories","food_desert"
"Damascus Mid East Food Market","hUiD7fFVNQxIUEX99oOK5Q",24,4.5,"grocery",0
"Kimchi Mart","Ci3wz6w6VGM4FJpqbxMm0w",103,4.5,"grocery",0
"Trader Joe's","TYQJiQJijHwvVTo1rw_2Hg",195,4.5,"grocery",0
"Dollar General","DwghrIJQnTwvYwy6TiP2Gw",2,3.5,"discountstore,grocery",0
"Kunkletown General Store","461Oji78JoJLNQ2GlHqblw",4,5,"grocery,delis",0
"Weis Markets","HmHOpZ-M-OsSJpaGt5HNAA",7,3.5,"grocery,drugstores,pharmacy",0
"ShopRite of Brodheadsville","DzPXLfoRFs3S2M_8bYYs4g",22,3,"grocery,bakeries,delis",0
"Kinsley's Supermarket","-W4KDkIdpRH0nArLS4Jtfw",17,3.5,"grocery",0
"Fred the Butcher","5GD44WT2V8_EOUyNCoVddQ",84,4,"meats,delis,grocery",0
"Oaxaquena Triqui","WTCk_WL4lAYIw93rm2OWrA",142,4.5,"grocery,tacos",0
"Trader Joe's","qePKVr_YpIC2pYsh-USbow",127,4,"grocery",0
"Pellegrino Imports of Malta","_Duc5HtEKyBDmg-2ZyZ_oA",30,4,"delis,grocery,catering",0
"La Mexicana Grocery","-3gCtrp6npN0OGyivOWYuw",170,4,"grocery,tacos",0
"Dollar General","Vab6MOpMmw0YmFzfSRjJXw",1,2,"grocery,discountstore",0
"ALDI","evUNRcV9HvhUd0DtcWGbTQ",1,4,"grocery,markets,organic_stores",0
"Walmart","UvPe6jnrZvO2rU7Duj0M3g",8,2,"grocery,deptstores,electronics",0
"Giant Food Stores","SfbZzyQF95bKcZXjUp5i5A",3,3.5,"grocery",0
"Weis Markets","vwb4BbpwjpTHlmS0HUp1WQ",1,4,"grocery,drugstores,pharmacy",0
"Walmart Neighborhood Market","kgCmsE5GJzQlSFFx8mPYCg",12,3,"drugstores,grocery",0
"Albertsons","Rh5wm9iYjDgoUrc6mBVVOw",16,3.5,"grocery",0
"Sprouts Farmers Market","0FDBaXJC4Q_l129IKIV_VA",23,4,"grocery,healthmarkets,organic_stores",0
"Toucan Market","5sF2stUxY4LWDrBdasPJEg",42,3.5,"grocery,bakeries,meats",0
"Natural Grocers","w2PXJPLwS0ADX5_vs0j_zw",22,4.5,"grocery,vitaminssupplements,organic_stores",0
"Nelson's County Market","wWvvnNcadTN96LM_lv_dFg",1,1,"grocery",0
"Trig'sFood&Drug","H_zqnfzsSOE3J7o3WFmm3Q",2,1,"bakeries,grocery,beer_and_wine",0
"Northwoods Store","zdwToakvoFFsySwgWh13lQ",1,3,"grocery",0
"Prairie Pines Bulk Foods","jZxxbTuDLGJVQ_HClTBYFA",2,5,"grocery,delis",0
"Prentice Market & Deli","6sE6UmfSSYC0SVZo0e5b0g",2,5,"grocery",0
"Trader Joe's","84PoPaPZkX9HTgHHvGsU7g",248,4,"grocery",0
"Trader Joe's","Jt87ivu_mX9TUmsZ_UQaXg",135,4,"grocery",0
"All Indian Sweets and Snacks","zEZAiyhDGY7okjoZYA7qEw",259,4,"indpak,grocery",0
"Tucker's Market & Deli","tJP9HdekjOE_UuFhGwOvPg",89,4.5,"grocery,delis,sandwiches",0
"Sprouts Farmers Market","58r-SPdTFk-vafwHJlFLlg",233,3.5,"grocery,healthmarkets,organic_stores",0
"WinCo Foods","B2_sOE4bDkEAqcKQqdsQhw",27,3,"grocery",0
"Grocery Outlet Bargain Market","BCv7UzAkHnR3oF--Utn0jg",30,3.5,"grocery,discountstore",0
"Super Mercado La Montana","qt__R7SI8SUoyEC9_JfRzA",16,4,"mexican,grocery",0
"Gaston Market","7hVtxWkBW96FHwAjpgJExw",17,4.5,"grocery",0
"Supermercados Mexico","C48Y-EvgzPWucaaQcfccAQ",58,4,"grocery,desserts",0
"Trader Joe's","AaYw6rUGY2VytTqejA41FQ",713,4.5,"grocery",0
"Organic Basic Food","zM-3jC_SH5xzUoJ1boD4KA",114,4.5,"grocery,healthmarkets,vitaminssupplements",0
"Murray's Cheese - Bleecker","N8Y9fFwPprct8fBQEceG9g",710,4.5,"cheese,cheesetastingclasses,grocery",0
"M & P Biancamano","Mc9Zmw406JWzHw-W6vrLfQ",217,4.5,"grocery,delis,italian",0
"Eataly NYC Flatiron","a0IET3_yCFcO36OqGSsisg",5833,4,"italian,grocery,cafes",0
"Trader Joe's","LnlaIA573RQSidnZSsU7Kg",421,4.5,"grocery",0
"Whole Foods Market","kMoveMxpZNIHgVO4mkFyTg",686,4,"grocery,healthmarkets,organic_stores",0
"Green Grocer Chicago","Q25hd32hrG_vBr4VapOdkA",171,4.5,"grocery",0
"J.P. Graziano Grocery","jA9n0blJbyaP1pcmn0yu2A",574,4.5,"grocery,delis,sandwiches",0
"Bari Foods","TrHpyyurfCHWUQMpsLyxVw",804,4.5,"grocery,delis,sandwiches",0
"Fred Meyer","zq4BP7MUTCR8D8fgqU2ReQ",11,3.5,"deptstores,grocery",0
"Safeway","55rIWghtnQREszVqeKAuzQ",9,4,"grocery",0
"Safeway","jEbWxeCEuxXdrMQg7J7MCQ",10,4,"grocery",0
"Co-op Market Grocery & Deli","P_WNu8pt6iU-V6o4V8j7Ug",11,4.5,"grocery",0
"Fred Meyer","Hbg9bMm2LoQtJE3TOml-kw",36,3.5,"servicestations,convenience,grocery",0
"Publix Super Markets","_RJdozFZM4vh1-SRy8deBw",22,4,"grocery",0
"Publix Super Markets","qZXu2a4tG9AV9iUEwe0k9g",26,3.5,"drugstores,grocery",0
"Oriental Food & Gift Center","atzOBP_7mc3WiVmXmjylNg",25,4,"grocery",0
"Publix Super Market","N4XwBb-tODMV4pjYmX9chw",14,4.5,"grocery,drugstores",0
"The Fresh Market","6d8Ii5D9KWi7A2XpE45IpA",49,4,"grocery",0
"Valley Health Foods","IK1KFpbc6YHiIzM5JFHjxQ",1,5,"grocery",0
"ALDI","YTresZWukkTULDK6AQbZzQ",4,5,"grocery,markets,organic_stores",0
"The Carriage Wine & Market","TWvE8UQgyQN1sc8iG6JYaw",10,5,"wine_bars,beer_and_wine,grocery",0
"Publix","SQ7s6as_fsdcKx_PUSb7XA",12,5,"grocery",0
"Staggs Grocery","qAk-npjVBRhE8rq1gmiNog",29,4,"grocery",0
"Michaud's Market","pdGBvct6P0ftzA2yWv1Jmw",3,5,"grocery",0
"Hannaford Supermarkets","LyGDKzUp-jXAsuGLtnYcHg",12,3.5,"grocery,drugstores,petstore",0
"Hannaford","SpJjTGVpRmqKnvq5gUIGAQ",15,3.5,"grocery,beer_and_wine,delis",0
"Morning Glory Natural Foods","GV8AcBEJvspMyIeVk8NsaA",26,4.5,"healthmarkets,grocery",0
"Bow Street Market","l_xpMfz1o3wJzK3EYuqHvg",76,4,"grocery,beer_and_wine",0
"7 River Mart","0KTUXSJnZce6oBr7sz8cxA",36,4.5,"grocery",0
"Lidl","whhVmCWylrel1J_OkHN8eA",12,4,"grocery,bakeries,petstore",0
"MOM's Organic Market","pyU1mwRNU1YXin_N3hYcPQ",97,4.5,"healthmarkets,grocery,organic_stores",0
"Wegmans","5Jhpj6Qs-Q5-VZOGS4mA-Q",327,4,"grocery",0
"Gallo's Carryout & Italian Grocery","vXnQpn3QWnatQQSD7kwRYA",41,4.5,"grocery",0
"Trader Joe's","A-ttQBS26lJWdtd2k7O07Q",116,4.5,"grocery",0
"Yaolee Oriental Supermarket","jp2o4aFtGtdFZSBIkid75Q",26,4,"grocery,importedfood",0
"Giant Eagle Market District","0Lwb1fZghRJgUHJ0U-VBHw",147,4,"grocery,beer_and_wine,cafes",0
"Weiland's Market","yvL1gvFILSlGgqauOgZ7AA",140,4,"gourmet,grocery,beer_and_wine",0
"Lucky's Market","N5yvv_q8h5omlj4x5Ukv_w",168,4,"grocery,delis,healthmarkets",0
"Victoria's Natural Market","IVUM-WIqOHsvVs4sU6Id8w",10,5,"farmersmarket,gourmet,grocery",0
"H-E-B","jNH8xbPeqvVA03S_KUGWDg",47,4,"grocery",0
"H-E-B","NObpci4Uhg8jPamOB1icYA",86,4,"grocery,bakeries,seafoodmarkets",0
"Trader Joe's","4X6Q3uD3uepW6tmG7nY6Wg",164,4.5,"grocery",0
"Krolczyk Meat Market & Drive-In","7mg0g6_hgCYzLx2N7735Qg",18,5,"grocery,meats",0
"Lowes Foods","TnQG79jef8I4VQXv1I9f1w",56,4,"grocery,beer_and_wine,meats",0
"Whole Foods Market - Greenville","TZihqNHWVy-bvUjbus7WAw",109,4,"grocery,bakeries,coffee",0
"Trader Joe's","-xlJh2YGS12rHBtYHEtD0Q",71,4.5,"grocery",0
"Swamp Rabbit Cafe and Grocery","MMW3v2N88icfGFjpFh2KKA",220,4.5,"cafes,grocery,bakeries",0
"Happy Cow Creamery","AIS2aA5XJCn5efFfziTSYQ",30,4.5,"grocery,healthmarkets,foodtours",0
"Natural Grocers","444UNHtYgIw9P25lxXkQHQ",18,4.5,"grocery,vitaminssupplements,organic_stores",0
"Open Harvest","6GBH4OPhVaxfQjkSSrfQgA",33,4,"grocery",0
"Hy-Vee","1Gy2QTmCLsP_mvcy2fOe6w",27,4,"grocery",0
"Trader Joe's","urWCbw67QxRysan9CS9wag",38,4.5,"grocery",0
"Suji's Indian Grocery","oSZ97jU_c2MTZNnAWdXRqA",20,4.5,"grocery",0
"ShopRite of Howell","vkrLwpHlVpE2nSGGecBGOw",24,2.5,"grocery,bakeries,delis",0
"ShopRite of Wall Township","Rvv4cS7WWQYgxVJmZATB7Q",31,3,"grocery,bakeries,delis",0
"Shop N Bag","nuN1MsV4GKrkjGKJ5c78Ag",7,3.5,"grocery",0
"Allenwood General Store","wvQzBOeQH7U0j4NxnFjbaA",66,3.5,"antiques,grocery,juicebars",0
"Woolley's Fish Market","ubUkckDyZEgox1H8ekRA9Q",45,3.5,"grocery,seafoodmarkets",0
"Vic and Whit's","xv-ZtwY9cM5Qhy_15DrBdA",23,4.5,"sandwiches,grocery",0
"On the Vine Market Place","cmKlMdQ--VtSwTOpFkCkhw",54,4,"grocery,butcher,delis",0
"Ocean Park Subs & Grocery","tsz1hIGi-7sulQjGFG9uZw",27,4.5,"grocery,seafood,breakfast_brunch",0
"Tran's Produce & Grocery Market","X70SvhYl-RCGdzHbSQYbsg",28,5,"grocery,importedfood",0
"Part & Parcel","Qqyd2egloVuSTOoH3GIvZw",27,5,"grocery,cafes,bakeries",0
"Kroger Marketplace","SQVn30hfm9fDH1-oXGoqbg",108,3.5,"grocery,drugstores,convenience",0
"Oceana NAS Commissary","MlVxPgUw9mNz4zoI0pRF9Q",44,4,"grocery",0
"The Fresh Market","25i6cDO6dzoUO5ee3hsCMw",60,4,"grocery,gourmet",0
"Whole Foods Market","20LpYVtbFcMfaCuTt9-3Zw",184,4,"grocery,healthmarkets,organic_stores",0
"Trader Joe's","LxUJG2atOGCOWg2Fy746Fw",210,4.5,"grocery",0
"Northgate Market","oWIGDlTde_1f6l-ocEOALQ",100,2.5,"grocery,bakeries,mexican",0
"Day and Nite Groceries & Taqueria","hb6K24ODS6MeMYLiTDGfIg",282,4,"mexican,grocery,markets",0
"Trader Joe's","zoEmf-suv4pGrVZgAlghzA",227,4,"grocery",0
"Hansung Ggoolmott Kimchi","cycAnjw6m2jtvmdRnmjjuQ",43,4.5,"grocery",0
"Trader Joe's","479lX5WGxG6dC8w3WML6TA",347,4.5,"grocery",0
"Food Lion Store 2988","eZnbzZnHLgnxkL3YAGTCwg",2,3.5,"grocery",0
"Grocery Outlet","Ziqk64J5YRgkO3YFBtX9Kg",3,3.5,"grocery",0
"Walmart","bGd39Gptg94jX1OSqXJCCA",10,2.5,"deptstores,grocery,electronics",0
"Food Matters Market - Brevard","KXGAlqSw16XXVexm4uWNPw",30,3.5,"grocery,delis,healthmarkets",0
"Ingles","gpVT2MTbPI_snqpY6tHPyw",20,4,"grocery,delis,pharmacy",0
"H-E-B","3sJzeEbjBpplM2RzCfV8lQ",16,3,"grocery,drugstores",0
"H-E-B","u_G5PDjSjXf8KeX45JW42w",4,4,"grocery",0
"The Salty Slab","ZlwDZkTtJsOLISgaplpTFQ",2,5,"grocery,meats",0
"Korean Market","IpYWs3QkHSP3ffpL4p3wQw",113,4.5,"grocery,korean",0
"Central Market","4ch1sCj9sTcnftde6zPkVA",384,4.5,"grocery,markets,gelato",0
"Trader Joe's","bAgvYIl5McLJMkFICf2vMQ",68,4.5,"grocery",0
"Dorothy Lane Market","gIub0H36jYF8AKPkHj5gbA",50,4.5,"grocery",0
"Yaffa Grill & Market","trDf1C81QA_5iCe0CpfYzg",98,4.5,"mediterranean,grocery",0
"Dorothy Lane Market","KHdMcq1rd5KWWviaeS_HHg",73,4.5,"grocery",0
"Dorothy Lane Market","Ci3FeiMEx4mpSIE_i5-eIw",175,4.5,"grocery,bakeries,delis",0
"ALDI","mLAr-AC2keCx4ahzyuebEw",1,5,"grocery,markets,organic_stores",0
"Piggly Wiggly Super Market","EdFYKTWXl6jNtXpBxsQtag",1,5,"grocery",0
"Piggly Wiggly","_geGyj8HzZHwZ8nQJq6sJQ",3,4,"grocery",0
"Publix Super Markets","_kD5SEzzRfCoU3zJruGe3g",5,4,"grocery",0
"Kroger","onS-ThJspI7hsqkeI6XdqQ",6,4,"grocery,drugstores",0
"Piedmont Grocery","NuRWAApJS4NEi1iqPi10Jw",405,4,"grocery",0
"The Food Mill","tULbh3vFwXL3jypW65G6yQ",222,4.5,"healthmarkets,grocery,vitaminssupplements",0
"Berkeley Bowl West","4DuraB1FpcLUxQjOWi95nQ",1441,4,"cafes,bakeries,grocery",0
"Berkeley Bowl Marketplace","Fr0AZR3S8hUMCFC3mzRDkw",1661,4,"grocery,markets,healthmarkets",0
"Rocky's Market","AMnT-VianDGLR0rV9ZIsiQ",81,4.5,"grocery",0
"Mueller's Country Store","OyahDqivbPvFg4A4gBoa0Q",5,2.5,"grocery",0
"Walmart Supercenter","YmrGsHP3M_d4XYaFazQMCA",23,2,"deptstores,grocery",0
"Frenchtown Market","LZLnSOZYnahN1Rtq-7FMBQ",6,4,"grocery",0
"Milford Market","7K8u3WvL7J5E1du5HgOrpg",15,3,"grocery",0
"Dutch Mill Market","LE5fNjMIOao4G91ezxLqPA",9,4.5,"meats,delis,grocery",0
"Hana Food","IIxj6StgYM6nE-NoEy7hDw",198,4,"delis,grocery,sandwiches",0
"Punjabi Grocery & Deli","PdzL9svqapSqH4o8bF86Pw",433,4.5,"indpak,grocery,delis",0
"Sunny and Annie's","pWywDImlX0n_XKPNg0Bizg",532,4.5,"sandwiches,delis,grocery",0
"To the World Farm","UtPqUD2FSEef4p-j6HqPaw",129,5,"grocery,markets,juicebars",0
"Eataly NYC Flatiron","a0IET3_yCFcO36OqGSsisg",5833,4,"italian,grocery,cafes",0
"Crooked Lake Mercantile","ai16l0kvK5TNfdueZHvHdg",2,5,"grocery",0
"Rennoldson's Market","xUW3ISSGPzS-pukLREhn6Q",6,4.5,"delis,grocery",0
"Morgan's Grocery","VvGEka4czsmsjOzpFz96KQ",11,4.5,"grocery",0
"Oak Hill Bulk Food","1lvrp34wAU9SnAeSnclerA",29,4.5,"grocery,bakeries,candy",0
"The Olney Place","_n0uKmX2X0-ILHUq-9s-4A",56,4.5,"delis,grocery",0
"Meijer","mlXjB7gKOUhRXBix_HCOSw",13,3.5,"grocery",0
"Nippon Food Store","hdp5ITf2eF9TMB-OWKhWMg",3,5,"grocery",0
"Jerardi's Little Store","5QdMF0_yJ2CrNqfA0PJQiw",20,5,"delis,grocery",0
"ALDI","6MQqyKjtp8cXsDFoZb61Sg",5,4.5,"grocery,markets,organic_stores",0
"Haren's market","Sf3hMTWiWPfO2trscUo-hQ",18,4.5,"grocery",0
"Colebrook Store","l6YY71bAiamOn-FEAtL7nQ",23,4.5,"delis,grocery",0
"Big Y World Class Market","M-S-uXb-tb_yEJe_ilr3DQ",22,4,"grocery",0
"Berkshire Food Co-op","S9ZauCnbw7eH4opp7fvkQQ",35,4,"grocery,cafes,organic_stores",0
"Rubiners Cheesemongers & Grocers","-GxfIHLMH0yDgeUqYXf1dg",57,3.5,"cheese,grocery",0
"Guido's Fresh Marketplace","5OOAj_Vroj9xsv0guufgzA",43,4,"grocery,markets,seafoodmarkets",0
"Park 'n' Shop","CjN9SUH002_5EypAmCEiNQ",4,4,"grocery",0
"Harvest Moon Foods","j_jli9_ZPUmKjc0H8M-LXw",7,5,"grocery,delis",0
"Five Star of Knox","rzdC7oYjMRRcjIfYgq4RDQ",8,3,"bakeries,grocery,delis",0
"Koontz Lake Supermarket","7_MD-fSTWz9WI7pU3WNcsQ",6,4.5,"grocery",0
"Mila's Mini Market","IdcPYsXiaVyDEe8IXf7JcA",25,5,"grocery,mexican",0
"Whole Foods Market","I9KYepKs_ZSNOYMFzmetrQ",866,3.5,"grocery,healthmarkets,organic_stores",0
"Murray's Cheese - Bleecker","N8Y9fFwPprct8fBQEceG9g",710,4.5,"cheese,cheesetastingclasses,grocery",0
"Trader Joe's","Vap1BmkcgVf6Bx7odPj6JA",594,4,"grocery",0
"Trader Joe's","AaYw6rUGY2VytTqejA41FQ",713,4.5,"grocery",0
"Eataly NYC Flatiron","a0IET3_yCFcO36OqGSsisg",5833,4,"italian,grocery,cafes",0
"Garden Fresh Food Market","VV2mP654u8QBnGR96ULKzQ",56,4.5,"grocery,mexican,meats",0
"Publix","u6T7JraPi2S1_oCks6ivjQ",54,4.5,"grocery",0
"Houston Meat & Produce","7MMHe9aG_3sGW7oL-2Zg9g",32,4.5,"grocery,meats,catering",0
"Sprouts Farmers Market","nMCzxKAwjnt8rd8tNl7-4g",35,4,"grocery,healthmarkets,organic_stores",0
"Al Rayan Resturant and Market","JkTYqsTtgt8ITY15b-xyjA",90,4.5,"grocery,mediterranean",0
"Murray's Cheese - Bleecker","N8Y9fFwPprct8fBQEceG9g",710,4.5,"cheese,cheesetastingclasses,grocery",0
"Baruir's Coffee","E-zoS-f4TCTl2V2kx-n01w",92,4.5,"grocery,coffeeroasteries",0
"Titan Foods","m9UaGTbgXRx8W6NFSK09nA",162,4,"grocery,bakeries,intlgrocery",0
"Food Bazaar Supermarket","IXkR4Xuxp6NT4F0OFmTygw",230,4,"grocery",0
"Eataly NYC Flatiron","a0IET3_yCFcO36OqGSsisg",5833,4,"italian,grocery,cafes",0
"Exxon Food Mart","7E36IyrRgLCkJTo0u5jQTA",1,4,"grocery,servicestations",0
"Piggly Wiggly","3tXFg6ytBY2hmZ-1KwuDhQ",1,1,"grocery",0
"Walmart Supercenter","1mJQuHeyhFAcnz6GipZ55A",1,4,"grocery,deptstores",0
"Dollar General","Xl57U1YTteNEafj1W4x1YQ",1,1,"grocery,discountstore",0
"Walmart Supercenter","vBtYNGzOb-KaxSuDlXetpw",1,4,"deptstores,grocery",0
"Piggly Wiggly","bSrtGGfVBkOqebBDHzWyNQ",1,5,"grocery",0
"Lickin' Good Donuts and Coffee","7-JQryTwGuwHrMjwFGNdRg",6,5,"donuts,grocery",0
"Pantry Shoppe","h0EPEfoDHbquR5D1VR-u5g",4,5,"grocery,delis",0
"Genesis Hub","fMfMSW9P52dGky2lMtPCUw",8,4.5,"coffee,grocery",0
"Figaro Market","MZ4dw13YqM0e8VHXtqzk6Q",10,5,"grocery,meats",0
"Dollar General","AtiYksfAXTFDclqTW9yypA",1,4,"discountstore,grocery",0
"Walmart Neighborhood Market","RIaBP8wcgDmkqJqc8pj9QQ",7,2,"grocery,drugstores",0
"Publix Super Market","8wGzHwjCdhAbe3j7wyoagg",11,3,"drugstores,grocery",0
"Publix Super Market At The Market At Mirada","ijVk4mjL20pahqQwZ-QknQ",3,4.5,"grocery",0
"Publix Super Markets","biFy21M5pzkIAKd3HCR7TQ",12,4,"drugstores,grocery",0
"QC Meat Market","EzoX91kIeTWKFO-PEabrRw",2,4,"meats,grocery,mexican",0
"Walmart Supercenter","v7-i3aEW91OK3DEM5GHZzw",5,2.5,"grocery,deptstores",0
"H-E-B","axaRB8DzymVt-Vvel4rLVQ",10,2.5,"grocery",0
"C C Produce","lNIptUJysHgeAJ48ju2lHg",1,5,"grocery",0
"H-E-B","FZJ02dw64v1jS9lsprtitw",1,5,"grocery",0
"Hess Store","EVfEP2yLYWCAIBMQXARg3g",25,4,"grocery,convenience,delis",0
"Healthy Thymes Market","MVu9BPkfvL_vN3I9M69tUw",18,4.5,"grocery,vitaminssupplements,organic_stores",0
"Shawnee General Store","zunDfpXN_oxdDb8XhZZRDQ",34,4,"delis,sandwiches,grocery",0
"3 In 1 Deli & Grocery","jcKse65SyUlmMZI88gdubA",36,4,"delis,grocery",0
"Hayek Market","MIqvUlAU4z-snmxHCsDgfg",62,4,"grocery",0
"Murray's Cheese - Bleecker","N8Y9fFwPprct8fBQEceG9g",710,4.5,"cheese,cheesetastingclasses,grocery",0
"Trader Joe's","Vap1BmkcgVf6Bx7odPj6JA",594,4,"grocery",0
"Trader Joe's","AaYw6rUGY2VytTqejA41FQ",713,4.5,"grocery",0
"Whole Foods Market","I9KYepKs_ZSNOYMFzmetrQ",866,3.5,"grocery,healthmarkets,organic_stores",0
"Eataly NYC Flatiron","a0IET3_yCFcO36OqGSsisg",5833,4,"italian,grocery,cafes",0
"WinCo Foods","eCZbnld6nHLy8UuS1dq-bQ",163,4,"grocery",0
"Spice Jar","24f6NN5fysAuPre5rxIUWg",369,4,"indpak,grocery,vegetarian",0
"Sprouts Farmers Market","nbE3loYP4qLtqw5ed_5R1w",236,4,"grocery,healthmarkets,organic_stores",0
"Trader Joe's","Ro92uIofBPna3G2PK5e-TQ",198,4,"grocery",0
"Old World Delicatessens","tqrez3ibEGq_txy0omYrBA",436,4.5,"delis,grocery,italian",0
"Whole Foods Market - Greenville","TZihqNHWVy-bvUjbus7WAw",109,4,"grocery,bakeries,coffee",0
"Trader Joe's","-xlJh2YGS12rHBtYHEtD0Q",71,4.5,"grocery",0
"The Bleu Porch Kitchen & Market","SfTwJ3tKi8Axkm5PhRRaXw",29,4.5,"grocery,breakfast_brunch,tradamerican",0
"Lowes Foods","6tolmucTcas6OhD3kjunww",68,4.5,"grocery,beer_and_wine,chicken_wings",0
"Swamp Rabbit Cafe and Grocery","MMW3v2N88icfGFjpFh2KKA",220,4.5,"cafes,grocery,bakeries",0
"Whole Foods Market","Bs4dZlW7GlIKcnTAL5WARg",53,4,"grocery,organic_stores",0
"Dong Yang Market","pnugC31mQT8vA3uHRrudgQ",46,4.5,"grocery,korean",0
"Good Foods Co-op","0NIghZ4k7U16M22wqYn9bQ",98,4.5,"grocery,buffets,healthmarkets",0
"Trader Joe's","Cj1TvLntBiy6uFLt_vSJNw",80,4.5,"grocery",0
"Mi Pueblo II","CjvxU6K1nsBRAHXWz_7_HQ",15,5,"grocery,mexican",0
"La Canasta Mexicana","Pj58hwKV4UKN9TZUvXNIAw",8,4,"grocery",0
"Kwik Trip Stores","o_QRaVpvb5lsSUgG5rgw9A",5,3.5,"grocery",0
"Maurer's Market","x8jLE76EnIXjvqu0LIsMZg",28,3,"grocery",0
"The Meat Market","qczwhQepeC8_MEqItCLeNw",8,4.5,"butcher,grocery",0
"Festival Foods","b1LKTqKFBjRoXJszqCzo5g",6,3.5,"grocery,beer_and_wine,florists",0
"Publix Super Markets","A2uzPIS-R1zWP7Pf8npfoA",33,4,"grocery,drugstores",0
"ALDI","T8RLCxcNgw2pIS43ISMsjg",16,4,"grocery,markets,organic_stores",0
"Publix","vAoTP-OxKFn9YAkWm6CvKA",24,4.5,"grocery",0
"Publix Super Markets","Ih2Hq8CRNLkixnciBC7chw",22,4.5,"drugstores,grocery",0
"Trader Joe's","IjVGUh1nID0SiPrqg-2vLw",166,4.5,"grocery",0
"C & P Market","6w0eGVm2DrbKfkM5GuOq-Q",11,4.5,"grocery",0
"Lexington Farmers' Market","t83Nt7KzRfVczVww0g33OQ",16,4.5,"farmersmarket,grocery,markets",0
"Dong Yang Market","pnugC31mQT8vA3uHRrudgQ",46,4.5,"grocery,korean",0
"Trader Joe's","Cj1TvLntBiy6uFLt_vSJNw",80,4.5,"grocery",0
"Good Foods Co-op","0NIghZ4k7U16M22wqYn9bQ",98,4.5,"grocery,buffets,healthmarkets",0
"Kroger","vbWYObNrz_d-x39GiEWT8A",10,3.5,"florists,delis,drugstores,grocery",0
"Meijer","pwHgcmJJiovlbVgY5ikTcA",9,3.5,"grocery",0
"Flour Barrel","T_wGBUZUudvs3-tAUlzivA",7,4.5,"grocery",0
"Maria Mitrione's Italian Market & Catering","dDPctGK1eCklOa2m7JUbVA",19,3.5,"grocery,italian",0
"Fountain Acres Foods","8h2hWHVQekgIpxhOTZpHWQ",41,4.5,"bakeries,grocery",0
"New Frontier Market","Kzpb09LhRoYfgoh3tnSP4g",30,4.5,"grocery",0
"Friendly Street Market","YTJk1b7_9hMGpwIjwBYeQg",84,4,"grocery,delis,coffee",0
"Trader Joe's","6-H8W3Gka1bcUF39cUI9Nw",96,3.5,"grocery",0
"The Kiva","47ywLsVX3ryliNwG3c4ysg",116,4,"grocery,beer_and_wine,healthmarkets",0
"Sundance Natural Foods","IsNjpaEkGE0QMeJZxQUdcg",109,4.5,"healthmarkets,grocery",0
"Shop'n Save","4EqXLKfvmZx8oyNER_wgtQ",3,3.5,"grocery",0
"Kroger","OLShBGuanqy5gU8l3clhyg",3,4.5,"beer_and_wine,grocery",0
"ALDI","Citz58IBog2clROKNPr2Yw",1,5,"grocery,markets,organic_stores",0
"Creekside Country Market","cIPdkrNfTHOhopdbYk_log",1,5,"grocery",0
"TK'S Fruits, Produce & Bubble Tea","rbD7zlRbS_u5RoToT33mSA",16,4.5,"bubbletea,markets,grocery",0
"Whole Foods Market","p-0EhJNr8AYEmh-vMJ3s6Q",110,4,"grocery,healthmarkets,organic_stores",0
"The Produce Station","NWUI9a3OEXjK2ptQ9WciGA",88,4.5,"markets,catering,grocery",0
"Dexter Cider Mill","96vANbgFrofpBXjH7NeQSw",80,4,"markets,grocery",0
"Trader Joe's","9RYFwFAORi846njx5JFSGg",157,4.5,"grocery",0
"By The Pound","SyudPx3zoDAIP-1PiUUisw",96,4.5,"grocery",0
"ALDI","Kh6zkvuXk6XGiwktdVv_ug",2,4,"grocery,markets,organic_stores",0
"Piggly Wiggly of Rocky Mount","JDo8RTBLLLNjWJOfeHprew",2,5,"grocery",0
"Lidl","CNYBJQIYk-XmXBS7Q-RQwA",7,4,"grocery,shopping",0
"Harris Teeter","42RsKmAoFje6IBqj4Vnoyw",16,3.5,"grocery,beer_and_wine,pharmacy",0
"Smith S B & Son Red & White","O3z3LoB60MFwkIHfTXeNJQ",21,5,"grocery",0
"Vegans Delight","sPCbaWKFzV7UHilHJLhTJw",55,4.5,"vegan,grocery",0
"Foodtown","UkGqzKy2Sz2JtexDV-Fe9Q",45,3.5,"grocery,seafood,meats",0
"Trader Joe's","sCw7QacZr9llvnEtAYXbHw",207,4,"grocery",0
"Teitel Brothers","stUrBKcEzkw5P6TvP6niCw",90,4.5,"grocery",0
"Garden Gourmet Market","MIudm7Gn_Gxg3uhmDL5wJA",183,4,"grocery,gourmet",0
"Ithaca Coffee Company","9Le1M-P4jHpHaQceAJMWMw",29,4,"beer_and_wine,coffee,grocery",0
"Trader Joe's","MWgN8bDS74BrhYPExrYNXw",58,4.5,"grocery",0
"Thanos Import Market","_Ma0DVy0cf0KO8jIoNYugA",32,5,"grocery,delis",0
"Wegmans","11iVFLMeFOWHAg9az0DCVw",137,4.5,"grocery",0
"Sauders","z-MYt69fJl6knp3wlZQgEQ",67,4.5,"grocery",0
"Woodman's Market","BV8c_lPZRnGgcn_3uXoTlA",52,3.5,"grocery,beer_and_wine",0
"Good Harvest Market","UYTJTQmFrjvUfTCvnUccqg",39,4,"grocery,cafes",0
